id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2198419,Gorgeous home in Yaletown,11214436,Kate,,Downtown,49.2773,-123.12294,Entire home/apt,115,180,142,2016-08-27,1.76,1,358
2209556,Central 1 bedrm Condo Downtown Van (min 30 days),5986485,Tania,,Downtown,49.2804,-123.10726,Entire home/apt,107,30,24,2015-09-21,0.32,1,36
2216062,Bright Kitsilano Garden Apartment,11304608,Julie,,West Point Grey,49.26992,-123.18596,Entire home/apt,175,28,52,2021-03-29,0.84,1,10
2237295,Bed in Yaletown tops all neighborhoods,11423475,Gule,,Downtown,49.27942,-123.12219,Shared room,42,31,62,2018-08-20,1.50,4,365
2273714,Charming Apartment just off Commercial Drive,1710238,Emily,,Grandview-Woodland,49.27228,-123.06946,Entire home/apt,150,3,42,2019-09-23,0.47,1,3
2282114,The Perfect Place For Your Next Family Vacation,19916,Cathy + Tom,,Dunbar Southlands,49.23792,-123.18224,Entire home/apt,600,10,18,2020-02-02,0.27,2,228
2299515,Yaletown Fully Furnished 17th Floor Condo,5268156,Allan,,Downtown,49.27955,-123.12392,Entire home/apt,99,30,95,2018-11-22,1.11,2,342
2326272,Cozy garden sweet,11883405,Miss,,Dunbar Southlands,49.24285,-123.18636,Entire home/apt,204,30,1,2015-11-18,0.01,2,335
2361393,Cozy Vancouver Suite near a park and transit,366483,Michelle,,Kensington-Cedar Cottage,49.239,-123.08606,Entire home/apt,90,45,124,2018-08-26,1.56,1,312
2365994,Gem Modern Apartment in Yaletown,12014048,Hayfa,,West End,49.28298,-123.12339,Entire home/apt,110,30,96,2019-07-31,1.34,1,10
2446828,Big Orange House,9080044,Geoff,,Mount Pleasant,49.25701,-123.09179,Entire home/apt,186,2,258,2021-01-26,3.55,1,263
2454353,Vancouver Quality Coach House,10997524,Mark & Fran,,Kensington-Cedar Cottage,49.23748,-123.08735,Entire home/apt,125,30,180,2018-09-18,2.07,1,0
2468591,Monthly- Marinaside Ocean View Apartment -Yaletown,8999638,Sweet Home,,Downtown,49.27449,-123.11679,Entire home/apt,150,30,9,2017-06-09,0.12,1,280
2502137,New Edwardian home,7110433,Suzanna,,Mount Pleasant,49.25877,-123.08299,Entire home/apt,75,30,47,2020-01-04,0.63,1,99
2570965,"Total Privacy & Separate Entry in a Clean, Curated Space",19916,Cathy + Tom,,Dunbar Southlands,49.23772,-123.18216,Entire home/apt,108,28,367,2020-03-19,4.40,2,189
2576878,"Bright 1 bed suite, great location",4217281,Jennifer,,Fairview,49.25865,-123.12294,Entire home/apt,65,30,5,2021-02-05,0.06,3,101
2592307,Ann's Place,13270979,Ann,,South Cambie,49.25222,-123.1186,Entire home/apt,112,2,544,2021-07-04,7.07,1,295
2632171,Yvette's place 3,13480596,Yvette,,Hastings-Sunrise,49.2883,-123.04216,Private room,86,1,70,2020-02-16,1.23,3,352
2644110,Modern 2 Level Loft in East Van,9060366,Marc,,Grandview-Woodland,49.28545,-123.06435,Entire home/apt,113,6,22,2016-07-26,0.25,1,0
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,,Downtown,49.28044,-123.12496,Entire home/apt,250,1,226,2020-03-16,5.37,1,36
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Bruce,,West End,49.28169,-123.12628,Entire home/apt,90,30,16,2019-11-04,0.18,46,29
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,,Kitsilano,49.27512,-123.15131,Entire home/apt,600,30,91,2019-10-08,1.63,1,290
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Vanessa,,Kitsilano,49.26872,-123.15201,Entire home/apt,120,30,232,2021-04-09,3.17,2,67
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Luca,,Mount Pleasant,49.26536,-123.09943,Entire home/apt,239,3,76,2021-02-09,2.02,1,51
2764812,Vancouver's Best Alternative to a  Hotel.,63434,Jan,,Downtown,49.27992,-123.12658,Entire home/apt,468,4,93,2020-02-20,1.23,1,153
2812038,Vancouver 2 bd trendy Main street,5213892,Sophia,,Mount Pleasant,49.25665,-123.10039,Entire home/apt,244,1,148,2020-04-12,5.36,2,142
2836478,"Water Views Downtown, Vancouver, BC",5517192,Fahrah,,Downtown,49.27293,-123.12547,Entire home/apt,132,90,3,2014-07-30,0.03,1,75
2847310,Unique Loft in the Heart of Gastown,6576530,Jozi,,Downtown Eastside,49.28247,-123.10342,Entire home/apt,224,2,306,2021-05-04,3.65,1,297
2876573,Breathtaking Mountain & Water Views,52926,Shohreh,,Downtown,49.28945,-123.12665,Entire home/apt,151,30,0,,,1,302
2889958,"Private, Modern, 1 bed, 1 bath, and kitchen",4284915,Albrecht & Jackie,,West Point Grey,49.25819,-123.19988,Entire home/apt,129,3,182,2021-01-20,3.63,1,250
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,,Downtown,49.27795,-123.11734,Entire home/apt,104,30,94,2019-10-28,1.58,3,311
2958786,Funky Downtown Room in the West End,2796877,Sarah,,West End,49.29314,-123.13535,Private room,91,2,348,2020-03-13,4.65,1,20
2966088,Beautiful 3 BR Fully Furnished Home,64891,David,,Kensington-Cedar Cottage,49.24897,-123.08258,Entire home/apt,209,30,48,2018-09-11,1.23,1,351
2985232,Luxury Point Grey Home,15222656,Miriam,,West Point Grey,49.26338,-123.18966,Entire home/apt,225,7,6,2019-09-30,0.10,1,0
2988185,105 GOOD VALUE 2 BEDROOM in Quiet Westend,600607,Bruce,,West End,49.28884,-123.13288,Entire home/apt,72,30,3,2020-09-14,0.08,46,36
2988465,116 1 Bedrm + Office,600607,Bruce,,West End,49.28748,-123.1289,Entire home/apt,88,30,4,2020-04-02,0.13,46,32
2997664,117 DOWNTOWN LIVING / 1 Bdrm W Georgia St,600607,Bruce,,Downtown,49.28814,-123.12629,Entire home/apt,88,30,2,2019-09-27,0.07,46,37
3021408,"2 Bed Sunny, Point Grey Patio Suite",74460,Chris&Salma,,West Point Grey,49.26229,-123.20888,Entire home/apt,175,6,84,2020-10-16,1.17,1,69
3040581,118 Executive suite at One Wall Centre 47th floor,600607,Bruce,,Downtown,49.28052,-123.12681,Entire home/apt,160,30,3,2019-07-25,0.05,46,328
3040736,130 1 Bedroom Bright Corner Suite,600607,Bruce,,Downtown,49.2796,-123.12152,Entire home/apt,81,32,0,,,46,0
3068198,Beautiful Apartment in Vancouver's Kitsilano,6810893,Jeremy,,Kitsilano,49.26682,-123.15312,Entire home/apt,119,4,1,2017-07-24,0.02,1,0
3093219,Minutes to Jericho Beach & Downtown Vancouver,15731413,Heather,,Kitsilano,49.2669,-123.18107,Entire home/apt,425,2,14,2018-07-08,0.19,1,4
3100878,STYLISH SUITE w/ Pool/Sauna/Hottub/Gym EXCELLENT $,13651030,Kirthi,,Downtown,49.27622,-123.12585,Entire home/apt,135,180,1,2019-09-02,0.04,1,346
3102120,D2 - Upscale Stylish 1 BR,30899,Rami,,Downtown,49.28363,-123.11777,Entire home/apt,97,90,12,2015-09-25,0.19,41,230
3124378,140 1 Bedroom with 180 degree view,600607,Bruce,,Downtown,49.27511,-123.12679,Entire home/apt,98,31,5,2018-10-14,0.08,46,0
3130486,Beautiful Mount Pleasant Loft,15897416,Matthew,,Mount Pleasant,49.26731,-123.09774,Entire home/apt,236,3,82,2020-12-23,0.96,2,76
3138351,Deluxe Minimalist Double Bedroom,4261957,Donna,,Renfrew-Collingwood,49.24187,-123.03668,Private room,50,30,38,2017-09-21,0.82,2,236
3158555,1BD Garden Suite in East Village,16027783,Andrea,,Hastings-Sunrise,49.2785,-123.05217,Entire home/apt,75,2,147,2019-12-14,2.43,1,195
3158923,Family Friendly Accessible East Van Home,16029441,Annelie,,Grandview-Woodland,49.26802,-123.07374,Entire home/apt,146,2,0,,,1,0
3168686,Beautiful Loft w/Balcony | New Reno | 2-levels,1522256,Natalia,,Downtown Eastside,49.2839,-123.10111,Entire home/apt,315,3,28,2021-01-03,0.46,2,9
3177610,"A Luxurious Downtown Urban Oasis with Parking, Awaits You.",8696545,S,,Downtown,49.27914,-123.12016,Entire home/apt,300,30,20,2021-07-21,0.47,1,329
3183304,Stylish Minimalist Double Bedroom,4261957,Donna,,Renfrew-Collingwood,49.24348,-123.03844,Private room,40,7,45,2019-06-05,0.60,2,159
3215295,Cozy modern suite near Main St (min stay 30 days),15434388,Florence,,Riley Park,49.2498,-123.10378,Entire home/apt,100,30,44,2017-09-09,0.60,1,338
3230030,147 VIEW 1 Bedroom in Coal Harbour,600607,Bruce,,Downtown,49.28875,-123.12417,Entire home/apt,79,30,3,2017-09-15,0.05,46,37
3230170,153 GREAT PRICE in West End,600607,Bruce,,West End,49.27865,-123.13613,Entire home/apt,78,30,9,2020-04-02,0.12,46,20
3230315,161 1 Bedroom COAL HARBOUR SEAWALL,600607,Bruce,,Downtown,49.28886,-123.12616,Entire home/apt,84,30,0,,,46,60
3239463,Best Waterfront View in Vancouver! 2Br & Parking,16390493,Esperanza,,Downtown,49.27359,-123.10051,Entire home/apt,200,30,5,2015-08-09,0.06,1,279
3240635,165 YALETOWN  VIEW / 1 BEDROOM + OFFICE,600607,Bruce,,Downtown,49.27515,-123.11625,Entire home/apt,83,30,4,2019-12-05,0.16,46,0
3241017,Modern Downtown Park View Condo!,834713,Cory,,Downtown,49.2782,-123.10575,Entire home/apt,142,4,107,2020-02-11,1.24,1,0
3248395,170 1 BED- VIEW SUITE!,600607,Bruce,,Downtown,49.28488,-123.11244,Entire home/apt,83,30,10,2018-02-01,0.33,46,48
3248971,"175 Studio at ""The Lions""",600607,Bruce,,West End,49.28719,-123.12856,Entire home/apt,71,30,2,2021-03-02,0.06,46,21
3258141,"Bright ocean view home, 1 block from beach",2805581,Alexandra,,Kitsilano,49.27197,-123.17999,Entire home/apt,457,7,5,2018-08-12,0.06,1,0
3301115,199 1 Bedroom West of Denman,600607,Bruce,,West End,49.29225,-123.14202,Entire home/apt,80,365,0,,,46,216
3302983,228 Studio West Georgia Street VIEW,600607,Bruce,,Downtown,49.29004,-123.12665,Entire home/apt,79,60,1,2018-05-20,0.03,46,24
3309313,LEVEL | Two Bedroom Suite | Luxe Amenities,2502595,LEVEL Furnished Living,,Downtown,49.27899,-123.12156,Entire home/apt,400,30,2,2016-12-05,0.02,22,364
3309584,LEVEL | Studio | Modern Suite Downtown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27861,-123.12323,Entire home/apt,239,30,4,2020-09-20,0.05,22,364
3331054,studio apartment,16816923,Jamie,,Hastings-Sunrise,49.28488,-123.02993,Entire home/apt,73,4,84,2020-05-04,1.59,1,139
3331694,Beach Home in the Sky - Pvt Bedroom & Washroom,1777294,Brian,,West End,49.28455,-123.14071,Private room,195,3,77,2019-09-21,1.25,1,0
3342823,"Kitsilano Apt Seconds  from Beach,Pool,Bars,Shops",6016566,Chris,,Kitsilano,49.26488,-123.15529,Entire home/apt,285,2,78,2019-08-21,1.22,1,56
3379799,Beautiful character Kitsilano home,1378713,Stephenie,,Kitsilano,49.26215,-123.1803,Entire home/apt,560,5,5,2019-08-05,0.06,1,0
3379810,Great East Van home for Families!,17050589,Bethan,,Hastings-Sunrise,49.27402,-123.054,Entire home/apt,225,3,7,2015-07-09,0.08,1,0
3401626,D47 - 2BR luxury suite downtown,30899,Rami,,Downtown,49.27642,-123.12746,Entire home/apt,125,90,4,2015-03-30,0.05,41,250
3415750,Character Studio.Great DT location.,74245,Salim,,West End,49.28374,-123.12267,Entire home/apt,120,30,93,2020-08-01,1.95,2,305
3425973,"KITS POINT, Bamboo Garden by the Sea",16643587,Isabella,,Kitsilano,49.27523,-123.1524,Entire home/apt,128,7,10,2020-01-04,0.16,1,49
3430102,Stunning Vancouver Mountain Views,1574553,Michelle,,Renfrew-Collingwood,49.23322,-123.02764,Private room,50,4,4,2014-08-31,0.05,2,0
3448674,Cozy and Classy Gastown Loft,7613678,Tammy,,Downtown Eastside,49.28365,-123.10431,Entire home/apt,199,2,111,2020-03-02,1.30,1,5
3458717,"3 bedrooms, 3.5 bathrooms on 3 levels near beach",17432096,Jack,,Kitsilano,49.26867,-123.16656,Entire home/apt,318,2,49,2019-12-25,0.73,3,0
3479638,EAST View- Steps to 29Ave SKYTRAIN Bright & Clean,653436,Pirike,,Renfrew-Collingwood,49.24559,-123.04974,Private room,40,30,22,2016-08-22,0.35,5,0
3484837,2Br Suite Steps from Commercial Dr!,17548944,Allison,,Grandview-Woodland,49.26665,-123.06936,Entire home/apt,199,1,62,2019-09-22,0.82,1,354
3534949,Upstairs in beautiful Pt Grey Vancouver,7465731,Brian,,Dunbar Southlands,49.25782,-123.20131,Private room,113,2,63,2020-03-15,0.86,2,342
3563108,Strathcona Eclectic Modern Studio,17940097,Sue,,Downtown Eastside,49.27928,-123.07949,Private room,81,2,323,2020-03-29,4.37,1,260
3577737,Garden Level Private Suite,3919782,Alan & Peggy,,Hastings-Sunrise,49.27021,-123.03816,Entire home/apt,95,1,165,2019-10-21,2.63,1,24
3594666,* Beautiful + Trendy 2 Bedroom Central Vancouver *,1200456,Nala,,Downtown,49.27656,-123.11813,Entire home/apt,467,30,12,2018-08-26,0.14,7,364
3629071,Private Garden Suite on the Drive,13871489,Doug & Herb,,Grandview-Woodland,49.27198,-123.0681,Entire home/apt,111,1,521,2020-10-16,6.84,1,325
3638973,Park View. Spacious Bright @ 29Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.24389,-123.0485,Private room,61,30,19,2017-04-11,0.23,5,225
3677710,279 HARD TO FIND! 3 BEDROOM DOWNTOWN! 27TH FLOOR,600607,Bruce,,West End,49.28709,-123.12764,Entire home/apt,119,32,4,2018-10-04,0.11,46,0
3678989,Kriszta's Lovely Little Hideaway,6602654,Kriszta,,Grandview-Woodland,49.27166,-123.06616,Entire home/apt,110,3,231,2021-02-26,3.20,1,95
3679016,Charming Cozy Condo Commercial Dr Licence#20159722,18696230,Deborah,,Grandview-Woodland,49.27412,-123.07405,Entire home/apt,117,3,97,2019-09-02,1.58,1,0
3698334,1 Block From The Ocean & Beach,162500,Maddy,,Kitsilano,49.27252,-123.15201,Private room,100,30,28,2018-08-02,0.39,1,0
3742414,Luxurious New 2-BR Laneway House,18775596,Emily,,West Point Grey,49.26013,-123.1891,Entire home/apt,250,2,148,2020-01-01,1.89,1,32
3766620,Large apt. with great Patio in Kits,5187640,Max,,Kitsilano,49.26268,-123.14881,Entire home/apt,180,7,32,2017-06-30,0.63,1,0
3784311,"""Comfortable,  Relaxing Garden Level home 4 beds”",52118,Liliana,,Riley Park,49.2493,-123.10796,Private room,182,3,76,2020-09-21,0.98,2,322
3803319,Family home in Mount Pleasant,12242749,Julianne,,Mount Pleasant,49.25725,-123.08369,Entire home/apt,300,4,64,2020-01-01,0.88,1,2
3811719,"135 ""The Pointe""  view",600607,Bruce,,Downtown,49.28873,-123.12582,Entire home/apt,71,31,1,2018-10-01,0.03,46,0
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,,Riley Park,49.2357,-123.10428,Private room,75,2,662,2020-03-08,7.98,1,65
3859085,Perfect Find for Solo Traveler!,19854208,Helen,,Mount Pleasant,49.26037,-123.10503,Private room,90,3,344,2020-02-17,4.63,1,271
3887660,Almond Park 2BR Suite - Perfect Kitsilano Location,20109712,Heather,,Kitsilano,49.25926,-123.18271,Entire home/apt,200,30,13,2019-06-30,0.22,1,100
3888379,"Budget & Beautiful place to stay on ""The Drive""",8691370,Alex,,Grandview-Woodland,49.26756,-123.06667,Entire home/apt,114,5,46,2020-10-09,0.63,1,60
3902807,Exceptional Townhouse in Kitsilano,20209434,Melanie,,Kitsilano,49.2649,-123.16641,Entire home/apt,300,30,0,,,1,152
3916321,Gastown 1 Bed with North Shore view,17822792,Rhiannon,,Downtown Eastside,49.28254,-123.1064,Entire home/apt,122,30,22,2020-12-05,0.26,1,284
3971726,Best of Downtown-New 1Br&Parking,7078078,Carina,,Downtown,49.28169,-123.11802,Entire home/apt,98,30,214,2018-05-13,4.17,1,0
3979710,Classic Kitsilano - Private Suite,20626616,Mark,,Kitsilano,49.26763,-123.16039,Entire home/apt,190,30,33,2018-09-25,0.48,4,153
3985461,Upper Level Room with Private en suite near PNE,20627754,Lainie,,Hastings-Sunrise,49.27607,-123.03497,Private room,40,30,17,2015-05-03,0.26,1,31
3994011,202-Deluxe Studio by Stanley Park,600607,Bruce,,West End,49.29236,-123.13936,Entire home/apt,69,30,9,2021-07-01,0.19,46,18
4007351,Luxury Residence - Kitsilano - Best Neighborhood,20626616,Mark,,Kitsilano,49.26562,-123.16259,Entire home/apt,199,30,5,2018-07-27,0.06,4,250
4016671,Modern Studio on Commercial Dr.,7499193,Tracey,,Grandview-Woodland,49.26645,-123.06893,Entire home/apt,109,4,267,2019-10-07,3.56,2,296
4054111,"Super Spacious, Central Apartment with a Stylish Vibe.",504609,Mark,,Mount Pleasant,49.25886,-123.10898,Entire home/apt,299,2,164,2020-01-19,2.20,3,175
4070759,"Spacious, Modern King 1BDR  2 Bath",504609,Mark,,Mount Pleasant,49.25869,-123.10753,Entire home/apt,199,2,38,2019-10-26,0.49,3,176
4075378,"Relax, Enjoy and Stay @ MYPlace",21136663,Chris,,Downtown,49.27399,-123.12399,Entire home/apt,100,30,98,2019-04-30,1.45,1,329
4104870,Vineyard Suite @ Grandview House,21294269,Robert,,Grandview-Woodland,49.27288,-123.06959,Entire home/apt,135,5,81,2019-06-03,1.27,3,34
4118193,"VANCOUVER, CANADA; WORLDMARK VANCOUVER",85132,Sanford,,Downtown,49.28063,-123.12652,Entire home/apt,501,1,0,,,1,365
4120301,D64 - 2 br downtown luxury suite,30899,Rami,,Downtown,49.27949,-123.10711,Entire home/apt,148,30,16,2017-08-10,0.20,41,311
4137579,"Charming Suite In Historic Grandview Woodland""",5059240,Dorothy D.,,Grandview-Woodland,49.27585,-123.06803,Entire home/apt,137,3,81,2020-03-08,1.36,1,312
4145030,Luxury Private room w/ Private Bath,1200456,Nala,,Killarney,49.22826,-123.03193,Private room,85,30,23,2019-07-06,0.31,7,365
4224711,Mount Pleasant w/Mountain View,7004656,Emma,,Riley Park,49.24598,-123.09127,Entire home/apt,180,14,13,2016-08-10,0.18,1,0
4244379,"CHIC DOWNTOWN w/ NESPRESSO, PARKING",81486161,Katie,,Downtown Eastside,49.28109,-123.10671,Entire home/apt,299,2,275,2020-03-29,4.62,1,239
4318059,Yaletown High-Rise Studio Overlooking BC Place,3131518,Andi,,Downtown,49.27707,-123.11507,Entire home/apt,135,182,21,2019-06-13,0.61,2,364
4348412,Kitsilano Garden level cozy Suite,21966373,Emily,,Kitsilano,49.2669,-123.16656,Entire home/apt,140,3,341,2020-11-23,4.16,1,0
4351464,Private Hotel-Style Room & Bath Downtown Yaletown,21683172,Jim,,Downtown,49.27334,-123.12764,Private room,69,2,139,2020-02-29,4.37,1,13
4377155,Cozy Family Friendly House - 3 bed+ den,4132464,Jenny,,Kensington-Cedar Cottage,49.25595,-123.07807,Entire home/apt,156,5,38,2019-07-23,0.62,1,0
4395511,PVT ROOM#1 w/PRIVATE entrance in NEW HOME,9085924,Gerry,,Renfrew-Collingwood,49.23695,-123.03251,Private room,53,4,243,2021-05-21,3.21,3,302
4404431,"3 bed, 2.5 bath - modern, central",22863551,Brian,,Kitsilano,49.26184,-123.14763,Entire home/apt,495,5,13,2017-07-22,0.35,1,0
4418911,1 Bedroom Apartment on Kitsilano Beach,65699,Aneesa,,Kitsilano,49.27351,-123.15035,Entire home/apt,181,3,19,2020-03-08,0.55,1,0
4423470,D44 - 2 bedroom suite in Vancouver,30899,Rami,,Downtown,49.27294,-123.12493,Entire home/apt,108,30,9,2015-06-01,0.12,41,179
4465400,Beautiful home in Vancouver,23168796,Oliver & Ashleigh,,Kitsilano,49.27315,-123.16093,Entire home/apt,500,4,32,2018-04-02,0.40,1,11
4492009,1-MONTH MINIMUM Townhouse in Beautiful False Creek,17708381,Adrian,,Fairview,49.26595,-123.12975,Private room,50,30,30,2016-04-14,0.41,1,196
4493377,Along the Garden Path,23307558,Lorna,,Kitsilano,49.26137,-123.16982,Entire home/apt,140,30,103,2020-11-21,1.62,1,101
4527258,"Private Cozy Room/Gym/Pool/Sauna,..",16631729,Nima,,Downtown Eastside,49.28318,-123.11256,Private room,49,90,37,2020-10-01,1.48,2,177
4550506,Head to Main Street for This Stylishly Renovated Apartment,14343775,Sunshine / Dwayne,,Mount Pleasant,49.25797,-123.10577,Entire home/apt,95,7,196,2020-03-19,2.78,1,21
4558496,"Quiet, Clean and Comfortable",23629057,Brad,,West End,49.28532,-123.13434,Private room,156,2,116,2019-12-15,1.57,2,341
4568364,Spacious 2-bedrooms in West Point Grey,23681660,Tal & Avital,,West Point Grey,49.26424,-123.20055,Entire home/apt,156,1,176,2020-12-22,3.57,1,316
4588807,Modern Condo Living,23786249,Aaron & Anna,,Mount Pleasant,49.27186,-123.10121,Private room,135,30,72,2020-04-12,1.00,2,364
4614439,D16 - 3 bedroom duplex,30899,Rami,,Downtown Eastside,49.27762,-123.08519,Entire home/apt,108,30,4,2017-08-02,0.08,41,269
4624838,Private top floor of lovely craftsman home,23953859,Dave,,Mount Pleasant,49.26041,-123.09035,Private room,102,3,174,2020-03-10,2.87,2,2
4630113,Immaculate 1br Walk-Up Corner Unit,9146752,Liddie,,Renfrew-Collingwood,49.2346,-123.02652,Entire home/apt,100,35,15,2018-05-20,0.20,1,204
4633264,1 BD Coal Harbour condo in the city centre,23639031,David,,Downtown,49.28901,-123.12785,Entire home/apt,76,90,14,2016-08-02,0.19,1,43
4637856,Luxury Townhouse w/ Private Rooftop Patio,24013072,Johanna,,Grandview-Woodland,49.28111,-123.07293,Entire home/apt,110,30,8,2018-08-07,0.11,1,35
4649490,Fabulous Heritage Loft,2859873,Justin  And Tracy,,Downtown Eastside,49.28046,-123.10232,Entire home/apt,330,30,89,2018-11-18,1.81,1,318
4659229,StudioSweet,22208656,Richard,,Riley Park,49.25107,-123.1025,Entire home/apt,100,3,122,2021-03-16,2.16,1,314
4679955,Arbutus Garden Suite,14254168,Braden,,Kitsilano,49.26329,-123.18427,Entire home/apt,250,31,83,2018-07-21,1.17,2,219
4694311,2 Private Rooms Mountain View Home near The Drive,21938621,Laura,,Mount Pleasant,49.26417,-123.08611,Private room,160,1,0,,,1,183
4699429,Gorgeous New House Bedroom A,7940236,Renee,,Renfrew-Collingwood,49.24808,-123.03588,Private room,65,31,5,2019-04-28,0.06,5,45
4701041,Gorgeous New House Bedroom B,7940236,Renee,,Renfrew-Collingwood,49.24869,-123.03572,Private room,65,31,2,2015-05-06,0.06,5,45
4701190,Gorgeous New House 2 Bedroom Suite,7940236,Renee,,Renfrew-Collingwood,49.24961,-123.03755,Entire home/apt,130,31,8,2021-06-17,0.17,5,54
4706507,Cypress Laneway House,14254168,Braden,,Kitsilano,49.26149,-123.18459,Entire home/apt,275,31,30,2019-11-09,0.52,2,218
